,winner,loser,who_won,score
0,A. j. Ellis,Eddie Bonine,batter,3
1,A. j. Ellis,Esmil Rogers,batter,1
2,A. j. Ellis,Manny Delcarmen,batter,3
3,A. j. Ellis,Tom Gorzelanny,batter,3
4,A. j. Ellis,Ubaldo Jimenez,batter,6
5,A. j. Pierzynski,Boone Logan,batter,3
6,A. j. Pierzynski,Brad Thomas,batter,3
7,A. j. Pierzynski,Brett Anderson,batter,3
8,A. j. Pierzynski,Brian Duensing,batter,3
9,A. j. Pierzynski,Carl Pavano,batter,12
10,A. j. Pierzynski,David Price,batter,3
11,A. j. Pierzynski,Dusty Hughes,batter,2
12,A. j. Pierzynski,Felix Hernandez,batter,6
13,A. j. Pierzynski,Francisco Liriano,batter,3
14,A. j. Pierzynski,Glen Perkins,batter,6
15,A. j. Pierzynski,J.D. Martin,batter,3
16,A. j. Pierzynski,Jered Weaver,batter,3
17,A. j. Pierzynski,Jeremy Bonderman,batter,3
18,A. j. Pierzynski,Josh Beckett,batter,3
19,A. j. Pierzynski,Kyle Davies,batter,3
20,A. j. Pierzynski,Philip Humber,batter,3
21,A. j. Pierzynski,Ross Ohlendorf,batter,3
22,A. j. Pierzynski,Trevor Cahill,batter,3
23,A.J. Burnett,Aaron Hill,pitcher,1
24,A.J. Burnett,Adam Jones,pitcher,1
25,A.J. Burnett,Adam Lind,pitcher,6
26,A.J. Burnett,Austin Kearns,pitcher,8
27,A.J. Burnett,B. j. Upton,pitcher,1
28,A.J. Burnett,Ben Zobrist,pitcher,6
29,A.J. Burnett,Bengie Molina,pitcher,1
30,A.J. Burnett,Billy Butler,pitcher,1
31,A.J. Burnett,Carl Crawford,pitcher,2
32,A.J. Burnett,Carlos Santana,pitcher,6
33,A.J. Burnett,Cesar Izturis,pitcher,6
34,A.J. Burnett,Coco Crisp,pitcher,1
35,A.J. Burnett,Delmon Young,pitcher,1
36,A.J. Burnett,Edwin Encarnacion,pitcher,1
37,A.J. Burnett,Felix Pie,pitcher,6
38,A.J. Burnett,Howie Kendrick,pitcher,1
39,A.J. Burnett,Ian Kinsler,pitcher,1
40,A.J. Burnett,Jack Cust,pitcher,1
41,A.J. Burnett,Jason Bartlett,pitcher,1
42,A.J. Burnett,Jason Kubel,pitcher,1
43,A.J. Burnett,Jeff Larish,pitcher,6
44,A.J. Burnett,Joaquin Arias,pitcher,1
45,A.J. Burnett,Jose Lopez,pitcher,1
46,A.J. Burnett,Josh Hamilton,pitcher,1
47,A.J. Burnett,Josh Reddick,pitcher,1
48,A.J. Burnett,Kevin Cash,pitcher,1
49,A.J. Burnett,Kevin Kouzmanoff,pitcher,7
50,A.J. Burnett,Kurt Suzuki,pitcher,1
51,A.J. Burnett,Luke Scott,pitcher,7
52,A.J. Burnett,Lyle Overbay,pitcher,1
53,A.J. Burnett,Maicer Izturis,pitcher,1
54,A.J. Burnett,Matt Wieters,pitcher,5
55,A.J. Burnett,Miguel Tejada,pitcher,1
56,A.J. Burnett,Mike Napoli,pitcher,1
57,A.J. Burnett,Mitch Moreland,pitcher,1
58,A.J. Burnett,Nelson Cruz,pitcher,9
59,A.J. Burnett,Shin-soo Choo,pitcher,6
60,A.J. Burnett,Travis Hafner,pitcher,1
61,A.J. Burnett,Ty Wigginton,pitcher,10
62,A.J. Burnett,Vernon Wells,pitcher,6
63,A.J. Burnett,Vladimir Guerrero,pitcher,2
64,A.J. Burnett,Willie Bloomquist,pitcher,1
65,A.J. Burnett,Wilson Betemit,pitcher,6
66,Aaron Cook,Alfonso Soriano,pitcher,2
67,Aaron Cook,Andres Torres,pitcher,1
68,Aaron Cook,Angel Pagan,pitcher,2
69,Aaron Cook,Aramis Ramirez,pitcher,1
70,Aaron Cook,Barry Zito,pitcher,1
71,Aaron Cook,Bobby Abreu,pitcher,1
72,Aaron Cook,Carlos Gomez,pitcher,6
73,Aaron Cook,Carlos Lee,pitcher,1
74,Aaron Cook,Chase Headley,pitcher,1
75,Aaron Cook,Clay Hensley,batter,3
76,Aaron Cook,Corey Hart,pitcher,1
77,Aaron Cook,Corky Miller,pitcher,1
78,Aaron Cook,Craig Counsell,pitcher,2
79,Aaron Cook,Dan Uggla,pitcher,1
80,Aaron Cook,Garret Anderson,pitcher,6
81,Aaron Cook,Hanley Ramirez,pitcher,1
82,Aaron Cook,Hunter Pence,pitcher,1
83,Aaron Cook,John Bowker,pitcher,1
84,Aaron Cook,Jorge Cantu,pitcher,1
85,Aaron Cook,Juan Uribe,pitcher,1
86,Aaron Cook,Kevin Frandsen,pitcher,1
87,Aaron Cook,Laynce Nix,pitcher,1
88,Aaron Cook,Manny Ramirez,pitcher,1
89,Aaron Cook,Miguel Cairo,pitcher,1
90,Aaron Cook,Miguel Tejada,pitcher,1
91,Aaron Cook,Nate Schierholtz,pitcher,1
92,Aaron Cook,Pablo Sandoval,pitcher,1
93,Aaron Cook,Pedro Feliz,pitcher,1
