,winner,loser,score
0,A. j. Ellis,Addison Russell,0
1,A. j. Ellis,Andrew Mccutchen,0
2,A. j. Ellis,Peter Bourjos,0
3,A. j. Pierzynski,Addison Russell,0
4,A. j. Pierzynski,Jace Peterson,0
5,A. j. Pierzynski,Matt Kemp,0
6,A. j. Pierzynski,Nick Markakis,3
7,Aaron Altherr,Addison Russell,4
8,Aaron Altherr,David Peralta,3
9,Aaron Altherr,Gerardo Parra,0
10,Aaron Altherr,Jonathan Villar,3
11,Aaron Hicks,Aaron Judge,1
12,Aaron Judge,Aaron Hicks,1
13,Aaron Hicks,Alex Bregman,2
14,Aaron Hicks,Brian Mccann,2
15,Brian Mccann,Aaron Hicks,2
16,Aaron Hicks,Chase Headley,0
17,Aaron Hicks,Christian Vazquez,2
18,Aaron Hicks,Didi Gregorius,0
19,Aaron Hicks,Evan Longoria,0
20,Aaron Hicks,Jimmy Paredes,2
21,Aaron Hicks,José Abreu,0
22,Aaron Hicks,Marcus Semien,0
23,Aaron Hicks,Mike Napoli,0
24,Aaron Hicks,Mitch Moreland,0
25,Aaron Hicks,Paul Goldschmidt,0
26,Aaron Hicks,Robinson Cano,3
27,Robinson Cano,Aaron Hicks,3
28,Aaron Hicks,Russell Martin,0
29,Aaron Hicks,Travis Shaw,0
30,Aaron Hicks,Welington Castillo,1
31,Aaron Hill,Adrian Beltre,0
32,Aaron Hill,Andrew Benintendi,0
33,Aaron Hill,Brad Miller,6
34,Aaron Hill,Chris Johnson,8
35,Aaron Hill,Christian Yelich,0
36,Aaron Hill,Danny Espinosa,2
37,Danny Espinosa,Aaron Hill,2
38,Aaron Hill,Dj Lemahieu,0
39,Aaron Hill,Elvis Andrus,4
40,Aaron Hill,Ender Inciarte,0
41,Aaron Hill,Evan Longoria,3
42,Aaron Hill,Giancarlo Stanton,0
43,Aaron Hill,Hernan Perez,3
44,Aaron Hill,J. t. Realmuto,14
45,Aaron Hill,Jake Lamb,0
46,Aaron Hill,Joey Votto,1
47,Joey Votto,Aaron Hill,1
48,Aaron Hill,Justin Turner,17
49,Aaron Hill,Kevin Pillar,2
50,Aaron Hill,Marcus Semien,8
51,Aaron Hill,Matt Kemp,7
52,Aaron Hill,Nick Markakis,9
53,Aaron Hill,Odubel Herrera,13
54,Aaron Hill,Steven Matz,2
55,Aaron Hill,Tommy Joseph,0
56,Aaron Hill,Tyler Flowers,1
57,Aaron Hill,Yonder Alonso,0
58,Aaron Judge,Aaron Hicks,1
59,Aaron Hicks,Aaron Judge,1
60,Aaron Judge,Chase Headley,0
61,Aaron Judge,Jose Ramirez,0
62,Aaron Judge,Justin Upton,0
63,Abraham Almonte,Mike Napoli,0
64,Adalberto Mondesi,Troy Tulowitzki,2
65,Adam Duvall,Adeiny Hechavarria,2
66,Adam Duvall,Adrian Gonzalez,0
67,Adam Duvall,Alejandro De aza,5
68,Adam Duvall,Alex Dickerson,0
69,Adam Duvall,Anthony Rendon,2
70,Adam Duvall,Billy Hamilton,10
71,Adam Duvall,Brandon Phillips,9
72,Adam Duvall,Bryce Harper,0
73,Adam Duvall,Cameron Rupp,5
74,Adam Duvall,Carlos Gonzalez,0
75,Adam Duvall,Carlos Ruiz,2
76,Adam Duvall,Chase Utley,2
77,Adam Duvall,Christian Yelich,1
78,Adam Duvall,David Freese,9
79,Adam Duvall,Derek Norris,0
80,Adam Duvall,Devin Mesoraco,6
81,Adam Duvall,Dexter Fowler,0
82,Adam Duvall,Eduardo Nunez,0
83,Adam Duvall,Eugenio Suarez,0
84,Adam Duvall,Francisco Cervelli,0
85,Adam Duvall,Freddy Galvis,0
86,Adam Duvall,Gerardo Parra,0
87,Adam Duvall,J. t. Realmuto,3
88,Adam Duvall,Jake Lamb,0
89,Adam Duvall,Jay Bruce,5
90,Adam Duvall,Joey Votto,22
91,Adam Duvall,John Jaso,3
92,Adam Duvall,Jorge Soler,0
93,Adam Duvall,Jose Peraza,3
94,Adam Duvall,Matt Adams,3
95,Matt Adams,Adam Duvall,3
96,Adam Duvall,Nick Ahmed,5
97,Adam Duvall,Nick Markakis,3
98,Adam Duvall,Odubel Herrera,0
99,Adam Duvall,Paul Goldschmidt,12
100,Adam Duvall,Ryan Howard,1
101,Ryan Howard,Adam Duvall,1
102,Adam Duvall,Scott Schebler,0
103,Adam Duvall,Trevor Story,9
104,Adam Duvall,Tucker Barnhart,5
105,Adam Duvall,Wilson Ramos,9
106,Wilson Ramos,Adam Duvall,9
107,Adam Duvall,Yasmani Grandal,3
108,Adam Eaton,Adrian Beltre,3
109,Adrian Beltre,Adam Eaton,3
110,Adam Eaton,Albert Pujols,6
111,Adam Eaton,Alcides Escobar,0
112,Adam Eaton,Alex Avila,0
113,Adam Eaton,Avisail Garcia,9
114,Adam Eaton,Ben Zobrist,1
115,Ben Zobrist,Adam Eaton,1
116,Adam Eaton,Brian Dozier,2
117,Adam Eaton,Brock Holt,2
118,Adam Eaton,Bryce Harper,0
119,Adam Eaton,C. j. Cron,5
120,Adam Eaton,Carlos Correa,0
121,Adam Eaton,Carlos Sanchez,0
122,Adam Eaton,Carlos Santana,0
123,Adam Eaton,Chris Davis,0
124,Adam Eaton,Curtis Granderson,1
125,Curtis Granderson,Adam Eaton,1
126,Adam Eaton,Danny Valencia,0
127,Adam Eaton,Darwin Barney,5
128,Adam Eaton,Dioner Navarro,0
129,Adam Eaton,Eddie Rosario,9
130,Adam Eaton,Eric Hosmer,0
131,Adam Eaton,Evan Gattis,0
132,Adam Eaton,Ezequiel Carrera,3
133,Ezequiel Carrera,Adam Eaton,3
134,Adam Eaton,Francisco Lindor,0
135,Adam Eaton,Ian Kinsler,0
136,Adam Eaton,J. d. Martinez,0
137,Adam Eaton,Jacoby Ellsbury,4
138,Jacoby Ellsbury,Adam Eaton,4
139,Adam Eaton,James Mccann,0
140,Adam Eaton,Jefry Marte,0
141,Adam Eaton,Jose Altuve,0
142,Adam Eaton,Josh Donaldson,0
143,Adam Eaton,José Abreu,0
144,Adam Eaton,Justin Upton,0
145,Adam Eaton,Khris Davis,0
146,Adam Eaton,Kyle Seager,10
147,Adam Eaton,Logan Forsythe,1
148,Logan Forsythe,Adam Eaton,1
149,Adam Eaton,Logan Schafer,7
150,Adam Eaton,Luis Valbuena,2
