,winner,loser,score
0,A. j. Ellis,Adam Dunn,1
1,Adam Dunn,A. j. Ellis,1
2,A. j. Ellis,Brian Mccann,5
3,A. j. Ellis,Chase Headley,0
4,A. j. Ellis,James Loney,3
5,A. j. Ellis,Kevin Youkilis,1
6,Kevin Youkilis,A. j. Ellis,1
7,A. j. Ellis,Michael Bourn,6
8,A. j. Ellis,Miguel Tejada,6
9,A. j. Pierzynski,Aaron Hill,1
10,Aaron Hill,A. j. Pierzynski,1
11,A. j. Pierzynski,Adam Everett,1
12,Adam Everett,A. j. Pierzynski,1
13,A. j. Pierzynski,Adam Jones,0
14,A. j. Pierzynski,Adam Kennedy,0
15,A. j. Pierzynski,Adam Lind,0
16,A. j. Pierzynski,Adrian Gonzalez,0
17,A. j. Pierzynski,Alcides Escobar,0
18,A. j. Pierzynski,Alejandro De aza,0
19,A. j. Pierzynski,Alex Avila,0
20,A. j. Pierzynski,Alex Gordon,5
21,A. j. Pierzynski,Alexei Ramírez,0
22,A. j. Pierzynski,Alexi Casilla,1
23,A. j. Pierzynski,Andre Ethier,0
24,A. j. Pierzynski,Austin Jackson,0
25,A. j. Pierzynski,Ben Zobrist,0
26,A. j. Pierzynski,Billy Butler,0
27,A. j. Pierzynski,Brennan Boesch,0
28,A. j. Pierzynski,Brent Morel,0
29,A. j. Pierzynski,Brett Gardner,1
30,Brett Gardner,A. j. Pierzynski,1
31,A. j. Pierzynski,Carlos Peguero,0
32,A. j. Pierzynski,Carlos Quentin,0
33,A. j. Pierzynski,Carlos Santana,3
34,A. j. Pierzynski,Casey Kotchman,0
35,A. j. Pierzynski,Chone Figgins,1
36,A. j. Pierzynski,Cliff Pennington,0
37,A. j. Pierzynski,Curtis Granderson,0
38,A. j. Pierzynski,David Dejesus,10
39,A. j. Pierzynski,David Ortiz,0
40,A. j. Pierzynski,Delmon Young,3
41,Delmon Young,A. j. Pierzynski,3
42,A. j. Pierzynski,Denard Span,0
43,A. j. Pierzynski,Derrek Lee,0
44,A. j. Pierzynski,Elvis Andrus,1
45,Elvis Andrus,A. j. Pierzynski,1
46,A. j. Pierzynski,Erick Aybar,0
47,A. j. Pierzynski,Gordon Beckham,0
48,A. j. Pierzynski,Grady Sizemore,6
49,A. j. Pierzynski,Greg Halman,0
50,A. j. Pierzynski,Ian Kinsler,0
51,A. j. Pierzynski,J. d. Drew,0
52,A. j. Pierzynski,Jacoby Ellsbury,0
53,A. j. Pierzynski,Jake Fox,0
54,A. j. Pierzynski,Jason Varitek,0
55,A. j. Pierzynski,Jim Thome,4
56,A. j. Pierzynski,John Jaso,6
57,A. j. Pierzynski,Johnny Giavotella,0
58,A. j. Pierzynski,Jorge Posada,0
59,A. j. Pierzynski,Jose Bautista,0
60,A. j. Pierzynski,Josh Hamilton,2
61,A. j. Pierzynski,Juan Pierre,2
