,winner,loser,who_won,score
0,A. j. Ellis,Blake Hawksworth,batter,3
1,A. j. Ellis,Bud Norris,batter,2
2,A. j. Ellis,Esmil Rogers,batter,3
3,A. j. Ellis,Jason Marquis,batter,6
4,A. j. Ellis,Oliver Perez,batter,3
5,A. j. Ellis,Ubaldo Jimenez,batter,6
6,A. j. Ellis,Wandy Rodriguez,batter,3
7,A. j. Pierzynski,Armando Galarraga,batter,3
8,A. j. Pierzynski,Brandon Morrow,batter,3
9,A. j. Pierzynski,Brett Anderson,batter,3
10,A. j. Pierzynski,Brian Duensing,batter,3
11,A. j. Pierzynski,Bruce Chen,batter,14
12,A. j. Pierzynski,Clay Buchholz,batter,3
13,A. j. Pierzynski,Colby Lewis,batter,3
14,A. j. Pierzynski,David Pauley,batter,3
15,A. j. Pierzynski,Francisco Liriano,batter,6
16,A. j. Pierzynski,Gil Meche,batter,3
17,A. j. Pierzynski,J.D. Martin,batter,3
18,A. j. Pierzynski,Jake Westbrook,batter,3
19,A. j. Pierzynski,Javier Vazquez,batter,3
20,A. j. Pierzynski,Jered Weaver,batter,5
21,A. j. Pierzynski,Josh Beckett,batter,12
22,A. j. Pierzynski,Randy Wells,batter,3
23,A. j. Pierzynski,Rick Porcello,batter,3
24,A. j. Pierzynski,Scott Baker,batter,6
25,A. j. Pierzynski,Tim Hudson,batter,3
26,A. j. Pierzynski,Tommy Hanson,batter,3
27,A.J. Burnett,Aaron Hill,pitcher,2
28,A.J. Burnett,Adam Jones,pitcher,1
29,A.J. Burnett,Adam Lind,pitcher,1
30,A.J. Burnett,Alex Gordon,pitcher,8
31,A.J. Burnett,Alexi Casilla,pitcher,1
32,A.J. Burnett,Austin Kearns,pitcher,2
33,A.J. Burnett,Bobby Abreu,pitcher,6
34,A.J. Burnett,Carlos Pena,pitcher,2
35,A.J. Burnett,Chris Young,pitcher,6
36,A.J. Burnett,David Murphy,pitcher,1
37,A.J. Burnett,Delmon Young,pitcher,12
38,A.J. Burnett,Elvis Andrus,pitcher,6
39,A.J. Burnett,Eric Patterson,pitcher,1
40,A.J. Burnett,Erick Aybar,pitcher,1
41,A.J. Burnett,Evan Longoria,pitcher,1
42,A.J. Burnett,Felix Pie,pitcher,6
43,A.J. Burnett,Franklin Gutierrez,pitcher,2
44,A.J. Burnett,Garrett Atkins,pitcher,1
45,A.J. Burnett,Ian Kinsler,pitcher,2
46,A.J. Burnett,Ichiro Suzuki,pitcher,2
47,A.J. Burnett,J. d. Drew,pitcher,2
48,A.J. Burnett,Jack Cust,pitcher,12
49,A.J. Burnett,Jason Bartlett,pitcher,1
50,A.J. Burnett,Jason Kubel,pitcher,1
51,A.J. Burnett,Jeff Larish,pitcher,2
52,A.J. Burnett,Jhonny Peralta,pitcher,1
53,A.J. Burnett,John Buck,pitcher,2
54,A.J. Burnett,Jorge Cantu,pitcher,1
55,A.J. Burnett,Jose Guillen,pitcher,1
56,A.J. Burnett,Josh Hamilton,pitcher,2
57,A.J. Burnett,Kelly Johnson,pitcher,1
58,A.J. Burnett,Kevin Cash,pitcher,6
59,A.J. Burnett,Kurt Suzuki,pitcher,2
60,A.J. Burnett,Luke Scott,pitcher,14
61,A.J. Burnett,Lyle Overbay,pitcher,3
62,A.J. Burnett,Marco Scutaro,pitcher,3
63,A.J. Burnett,Mark Teahen,pitcher,1
64,A.J. Burnett,Matt Laporta,pitcher,6
65,A.J. Burnett,Matt Wieters,pitcher,8
66,A.J. Burnett,Michael Cuddyer,pitcher,6
67,A.J. Burnett,Miguel Tejada,pitcher,1
68,A.J. Burnett,Mike Aviles,pitcher,1
69,A.J. Burnett,Mitch Moreland,pitcher,1
