,winner,loser,who_won,score
0,A. j. Ellis,Aaron Cook,batter,3
1,A. j. Ellis,Bronson Arroyo,batter,3
2,A. j. Ellis,Clayton Richard,batter,3
3,A. j. Ellis,Denny Bautista,batter,3
4,A. j. Ellis,Guillermo Mota,batter,3
5,A. j. Ellis,Jhoulys Chacin,batter,3
6,A. j. Pierzynski,Aaron Laffey,batter,3
7,A. j. Pierzynski,Colby Lewis,batter,6
8,A. j. Pierzynski,Dallas Braden,batter,3
9,A. j. Pierzynski,Damaso Marte,batter,6
10,A. j. Pierzynski,Dan Meyer,batter,1
11,A. j. Pierzynski,Darren O'Day,batter,3
12,A. j. Pierzynski,Dusty Hughes,batter,12
13,A. j. Pierzynski,Enrique Gonzalez,batter,2
14,A. j. Pierzynski,Jason Berken,batter,6
15,A. j. Pierzynski,Jeff Stevens,batter,12
16,A. j. Pierzynski,Jeremy Accardo,batter,3
17,A. j. Pierzynski,Jeremy Guthrie,batter,3
18,A. j. Pierzynski,Justin Germano,batter,3
19,A. j. Pierzynski,Justin Verlander,batter,6
20,A. j. Pierzynski,Nick Blackburn,batter,3
21,A. j. Pierzynski,Scott Feldman,batter,6
22,A.J. Burnett,Adam Moore,pitcher,1
23,A.J. Burnett,Alex Gordon,pitcher,1
24,A.J. Burnett,B. j. Upton,pitcher,1
25,A.J. Burnett,Brian Roberts,pitcher,1
26,A.J. Burnett,Carlos Pena,pitcher,6
27,A.J. Burnett,Casey Kotchman,pitcher,1
28,A.J. Burnett,Cesar Izturis,pitcher,1
29,A.J. Burnett,Cliff Pennington,pitcher,1
30,A.J. Burnett,Corey Patterson,pitcher,1
31,A.J. Burnett,Cristian Guzman,pitcher,1
32,A.J. Burnett,Elvis Andrus,pitcher,1
33,A.J. Burnett,Erick Aybar,pitcher,6
34,A.J. Burnett,Franklin Gutierrez,pitcher,6
35,A.J. Burnett,Jhonny Peralta,pitcher,6
36,A.J. Burnett,John Buck,pitcher,1
37,A.J. Burnett,Josh Bell,pitcher,1
38,A.J. Burnett,Julio Borbon,pitcher,2
39,A.J. Burnett,Luke Scott,pitcher,2
40,A.J. Burnett,Lyle Overbay,pitcher,1
41,A.J. Burnett,Mark Ellis,pitcher,1
42,A.J. Burnett,Matt Laporta,pitcher,1
43,A.J. Burnett,Matt Watson,pitcher,1
44,A.J. Burnett,Matt Wieters,pitcher,2
45,A.J. Burnett,Michael Young,pitcher,1
46,A.J. Burnett,Miguel Tejada,pitcher,1
47,A.J. Burnett,Mike Aviles,pitcher,1
48,A.J. Burnett,Mitch Maier,pitcher,6
49,A.J. Burnett,Nick Punto,pitcher,1
50,A.J. Burnett,Orlando Hudson,pitcher,1
51,A.J. Burnett,Pat Burrell,pitcher,1
52,A.J. Burnett,Rhyne Hughes,pitcher,7
53,A.J. Burnett,Russell Branyan,pitcher,1
54,A.J. Burnett,Sean Rodriguez,pitcher,2
55,A.J. Burnett,Taylor Teagarden,pitcher,6
56,A.J. Burnett,Trevor Crowe,pitcher,1
57,A.J. Burnett,Ty Wigginton,pitcher,1
58,Aaron Cook,Blake Dewitt,pitcher,2
59,Aaron Cook,Brandon Phillips,pitcher,1
60,Aaron Cook,Brett Carroll,pitcher,1
61,Aaron Cook,Cody Ross,pitcher,1
