,winner,loser,who_won,score
0,A. j. Ellis,Alex Wood,batter,12
1,A. j. Ellis,Andrew Suarez,batter,3
2,A. j. Ellis,Austin Bibens-Dirkx,batter,2
3,A. j. Ellis,Derek Holland,batter,5
4,A. j. Ellis,Kyle Freeland,batter,6
5,A. j. Ellis,Luke Weaver,batter,2
6,A. j. Ellis,Sean Newcomb,batter,3
7,A. j. Ellis,Trevor Williams,batter,6
8,A.J. Cole,Brandon Mccarthy,pitcher,6
9,A.J. Cole,Chad Pinder,pitcher,1
10,A.J. Cole,Charlie Culberson,pitcher,1
11,A.J. Cole,Ender Inciarte,pitcher,1
12,A.J. Cole,Joey Gallo,pitcher,6
13,A.J. Cole,Jonathan Lucroy,pitcher,1
14,A.J. Cole,Kurt Suzuki,pitcher,6
15,A.J. Cole,Matt Olson,pitcher,1
16,A.J. Cole,Robinson Chirinos,pitcher,6
17,A.J. Cole,Tyler Flowers,pitcher,6
18,AJ Ramos,Hernan Perez,pitcher,1
19,AJ Ramos,Tyler Saladino,pitcher,6
20,Aaron Altherr,Brandon McCarthy,batter,2
21,Aaron Altherr,Chris Stratton,batter,2
22,Aaron Altherr,Corey Oswalt,batter,2
23,Aaron Altherr,Luke Weaver,batter,3
24,Aaron Altherr,Sam Freeman,batter,2
25,Aaron Altherr,Steven Matz,batter,2
26,Aaron Altherr,Tayron Guerrero,batter,12
27,Aaron Altherr,Tony Cingrani,batter,3
28,Aaron Bummer,Chris Davis,pitcher,1
29,Aaron Bummer,Ehire Adrianza,pitcher,6
30,Aaron Bummer,Joe Mauer,pitcher,2
31,Aaron Bummer,Jorge Polanco,pitcher,1
32,Aaron Bummer,Logan Morrison,pitcher,1
33,Aaron Bummer,Shohei Ohtani,pitcher,1
34,Aaron Hicks,Ariel Jurado,batter,2
35,Aaron Hicks,Bartolo Colon,batter,2
36,Aaron Hicks,Blake Snell,batter,12
37,Aaron Hicks,Brad Keller,batter,3
38,Aaron Hicks,Brandon Workman,batter,3
39,Aaron Hicks,Eric Skoglund,batter,9
40,Aaron Hicks,Erick Fedde,batter,12
41,Aaron Hicks,Felix Hernandez,batter,2
42,Aaron Hicks,Francisco Liriano,batter,3
43,Aaron Hicks,Jakob Junis,batter,3
44,Aaron Hicks,Jimmy Yacabonis,batter,3
45,Aaron Hicks,Joe Biagini,batter,2
46,Aaron Hicks,Julio Teheran,batter,2
47,Aaron Hicks,Lucas Giolito,batter,12
48,Aaron Hicks,Marco Gonzales,batter,12
49,Aaron Hicks,Martin Perez,batter,3
50,Aaron Hicks,Mike Clevinger,batter,3
51,Aaron Hicks,Sam Gaviglio,batter,2
52,Aaron Hicks,Steven Matz,batter,2
53,Aaron Hicks,Tim Hill,batter,2
54,Aaron Hicks,Wilmer Font,batter,12
55,Aaron Hicks,Yefry Ramirez,batter,2
56,Aaron Judge,Andrew Heaney,batter,2
57,Aaron Judge,Andrew Triggs,batter,12
58,Aaron Judge,Anibal Sanchez,batter,2
59,Aaron Judge,Bartolo Colon,batter,12
60,Aaron Judge,Blake Snell,batter,3
61,Aaron Judge,Charlie Morton,batter,12
62,Aaron Judge,Chris Archer,batter,2
63,Aaron Judge,Chris Sale,batter,12
64,Aaron Judge,Corey Kluber,batter,6
65,Aaron Judge,Dallas Keuchel,batter,3
66,Aaron Judge,David Hess,batter,2
67,Aaron Judge,Diego Castillo,batter,2
68,Aaron Judge,Felix Hernandez,batter,3
69,Aaron Judge,Gio Gonzalez,batter,2
70,Aaron Judge,J.A. Happ,batter,2
71,Aaron Judge,Jaime Barria,batter,3
72,Aaron Judge,Jaime Garcia,batter,2
73,Aaron Judge,Jose Alvarado,batter,2
74,Aaron Judge,Jose Berrios,batter,3
75,Aaron Judge,Kendall Graveman,batter,12
76,Aaron Judge,Kevin Gausman,batter,6
77,Aaron Judge,Mike Fiers,batter,3
78,Aaron Judge,Noah Syndergaard,batter,3
79,Aaron Judge,Rick Porcello,batter,3
80,Aaron Judge,Ryan Borucki,batter,2
81,Aaron Judge,Ryan Yarbrough,batter,2
82,Aaron Judge,Sam Gaviglio,batter,2
83,Aaron Judge,Steven Matz,batter,6
84,Aaron Judge,Tanner Roark,batter,2
85,Aaron Judge,Tony Barnette,batter,12
86,Aaron Judge,Tyler Cloyd,batter,3
87,Aaron Judge,Vince Velasquez,batter,12
88,Aaron Judge,Yonny Chirinos,batter,3
89,Aaron Loup,Andrelton Simmons,pitcher,1
90,Aaron Loup,Ender Inciarte,pitcher,1
91,Aaron Loup,Freddie Freeman,pitcher,1
92,Aaron Loup,J. d. Martinez,pitcher,6
93,Aaron Loup,Jed Lowrie,pitcher,6
94,Aaron Loup,Joey Wendle,pitcher,1
95,Aaron Loup,Johnny Field,pitcher,1
96,Aaron Loup,Matt Olson,pitcher,1
97,Aaron Loup,Matthew Joyce,pitcher,1
98,Aaron Loup,Mitch Moreland,pitcher,2
99,Aaron Loup,Nick Markakis,pitcher,1
100,Aaron Loup,Shohei Ohtani,pitcher,6
101,Aaron Loup,Stephen Piscotty,pitcher,1
102,Aaron Loup,Wilson Ramos,pitcher,1
103,Aaron Nola,Adam Eaton,pitcher,7
104,Aaron Nola,Adam Jones,pitcher,6
105,Aaron Nola,Alex Blandino,pitcher,6
106,Aaron Nola,Amed Rosario,pitcher,8
107,Aaron Nola,Anibal Sanchez,pitcher,2
108,Aaron Nola,Anthony Rizzo,pitcher,1
109,Aaron Nola,Asdrubal Cabrera,pitcher,2
110,Aaron Nola,Austin Jackson,pitcher,6
111,Aaron Nola,Ben Zobrist,pitcher,1
112,Aaron Nola,Brandon Nimmo,pitcher,7
113,Aaron Nola,Breyvic Valera,pitcher,1
114,Aaron Nola,Brian Anderson,pitcher,2
115,Aaron Nola,Bryan Holaday,pitcher,1
116,Aaron Nola,Bryce Harper,pitcher,1
117,Aaron Nola,Chris Taylor,pitcher,6
118,Aaron Nola,Christian Yelich,pitcher,1
119,Aaron Nola,Colin Moran,pitcher,6
120,Aaron Nola,Corey Oswalt,batter,6
121,Aaron Nola,Dansby Swanson,pitcher,2
122,Aaron Nola,David Bote,pitcher,1
123,Aaron Nola,Derek Dietrich,pitcher,6
124,Aaron Nola,Derek Holland,pitcher,6
125,Aaron Nola,Dominic Smith,pitcher,6
126,Aaron Nola,Dwight Smith,pitcher,6
127,Aaron Nola,Ender Inciarte,pitcher,2
128,Aaron Nola,Eric Hosmer,pitcher,1
129,Aaron Nola,Erick Fedde,pitcher,1
130,Aaron Nola,Francisco Cervelli,pitcher,6
131,Aaron Nola,Franmil Reyes,pitcher,2
132,Aaron Nola,Homer Bailey,pitcher,1
133,Aaron Nola,Ian Desmond,pitcher,1
134,Aaron Nola,Ian Happ,pitcher,6
135,Aaron Nola,Jack Reinheimer,pitcher,12
136,Aaron Nola,Jason Heyward,pitcher,1
137,Aaron Nola,Jeff Mcneil,pitcher,1
138,Aaron Nola,Joc Pederson,pitcher,6
139,Aaron Nola,Jon Gray,pitcher,6
140,Aaron Nola,Jon Lester,pitcher,6
141,Aaron Nola,Jordy Mercer,pitcher,6
142,Aaron Nola,Jose Martinez,pitcher,6
143,Aaron Nola,Jose Peraza,pitcher,1
144,Aaron Nola,Jose Reyes,pitcher,1
145,Aaron Nola,Julio Teheran,pitcher,1
146,Aaron Nola,Kevin Kaczmarski,pitcher,6
147,Aaron Nola,Kevin Plawecki,pitcher,6
148,Aaron Nola,Lewis Brinson,pitcher,6
149,Aaron Nola,Manny Machado,pitcher,7
150,Aaron Nola,Manuel Margot,pitcher,1
151,Aaron Nola,Matt Carpenter,pitcher,1
152,Aaron Nola,Matt Wieters,pitcher,1
153,Aaron Nola,Max Fried,pitcher,1
154,Aaron Nola,Max Muncy,pitcher,1
155,Aaron Nola,Max Scherzer,pitcher,1
156,Aaron Nola,Michael Conforto,pitcher,1
157,Aaron Nola,Miguel Rojas,pitcher,1
158,Aaron Nola,Noah Syndergaard,pitcher,6
159,Aaron Nola,Ozzie Albies,pitcher,7
160,Aaron Nola,Pedro Severino,pitcher,1
161,Aaron Nola,Rio Ruiz,pitcher,1
162,Aaron Nola,Ronald Acuna,pitcher,6
163,Aaron Nola,Russell Martin,pitcher,6
164,Aaron Nola,Ryan Flaherty,pitcher,7
165,Aaron Nola,Spencer Kieboom,pitcher,1
166,Aaron Nola,Starlin Castro,pitcher,1
167,Aaron Nola,Tanner Roark,pitcher,1
168,Aaron Nola,Todd Frazier,pitcher,1
169,Aaron Nola,Tom Murphy,pitcher,1
170,Aaron Nola,Tommy Pham,pitcher,6
171,Aaron Nola,Trea Turner,pitcher,1
172,Aaron Nola,Trevor Richards,pitcher,1
173,Aaron Nola,Wilmer Difo,pitcher,9
174,Aaron Nola,Xander Bogaerts,pitcher,6
175,Aaron Nola,Yadiel Rivera,pitcher,6
176,Aaron Nola,Yangervis Solarte,pitcher,1
177,Aaron Nola,Yoenis Céspedes,pitcher,6
178,Aaron Sanchez,Aaron Judge,pitcher,4
179,Aaron Sanchez,Adam Eaton,pitcher,1
180,Aaron Sanchez,Adam Jones,pitcher,1
181,Aaron Sanchez,Anthony Santander,pitcher,1
182,Aaron Sanchez,Brian Dozier,pitcher,6
183,Aaron Sanchez,Brock Holt,pitcher,1
184,Aaron Sanchez,Bryce Harper,pitcher,6
185,Aaron Sanchez,Daniel Murphy,pitcher,1
186,Aaron Sanchez,Eduardo Nunez,pitcher,1
187,Aaron Sanchez,Gary Sanchez,pitcher,2
188,Aaron Sanchez,Giancarlo Stanton,pitcher,1
189,Aaron Sanchez,Hanley Ramirez,pitcher,8
190,Aaron Sanchez,Ian Kinsler,pitcher,1
191,Aaron Sanchez,J. d. Martinez,pitcher,1
192,Aaron Sanchez,Jacoby Jones,pitcher,1
193,Aaron Sanchez,Ji-man Choi,pitcher,1
194,Aaron Sanchez,Joe Mauer,pitcher,1
195,Aaron Sanchez,José Abreu,pitcher,2
196,Aaron Sanchez,José Iglesias,pitcher,1
197,Aaron Sanchez,Justin Upton,pitcher,1
198,Aaron Sanchez,Mallex Smith,pitcher,1
199,Aaron Sanchez,Mark Trumbo,pitcher,1
200,Aaron Sanchez,Matt Duffy,pitcher,6
201,Aaron Sanchez,Max Kepler,pitcher,1
202,Aaron Sanchez,Mookie Betts,pitcher,3
203,Aaron Sanchez,Pedro Alvarez,pitcher,6
204,Aaron Sanchez,Rafael Devers,pitcher,3
205,Aaron Sanchez,Rafael Ortega,pitcher,1
206,Aaron Sanchez,Ronny Rodriguez,pitcher,1
207,Aaron Sanchez,Sandy Leon,pitcher,1
208,Aaron Sanchez,Shohei Ohtani,pitcher,1
209,Aaron Sanchez,Tim Anderson,pitcher,6
210,Aaron Sanchez,Tim Beckham,pitcher,1
211,Aaron Sanchez,Trey Mancini,pitcher,6
212,Aaron Sanchez,Tyler Wade,pitcher,1
213,Aaron Sanchez,Xander Bogaerts,pitcher,1
214,Aaron Slegers,Abraham Almonte,pitcher,1
215,Aaron Slegers,Alcides Escobar,pitcher,1
216,Aaron Slegers,Caleb Joseph,pitcher,1
217,Aaron Slegers,Jon Jay,pitcher,1
218,Aaron Slegers,Tim Beckham,pitcher,2
219,Aaron Wilkerson,Freddie Freeman,pitcher,1
220,Aaron Wilkerson,Nick Markakis,pitcher,1
221,Aaron Wilkerson,Ozzie Albies,pitcher,1
222,Abiatal Avelino,Clayton Kershaw,batter,3
223,Abraham Almonte,Charlie Morton,batter,2
224,Abraham Almonte,Dylan Covey,batter,2
225,Abraham Almonte,Francisco Liriano,batter,2
226,Abraham Almonte,Trevor Bauer,batter,3
227,Abraham Almonte,Tyler Skaggs,batter,3
228,Adalberto Mejia,Erik Gonzalez,pitcher,1
229,Adalberto Mejia,Jason Kipnis,pitcher,6
230,Adalberto Mejia,Justin Smoak,pitcher,1
231,Adalberto Mejia,Melky Cabrera,pitcher,1
232,Adalberto Mejia,Rajai Davis,pitcher,1
233,Adalberto Mejia,Randal Grichuk,pitcher,1
234,Adalberto Mejia,Teoscar Hernandez,pitcher,1
235,Adalberto Mejia,Yan Gomes,pitcher,7
236,Adalberto Mondesi,Carlos Rodon,batter,3
237,Adalberto Mondesi,Gabriel Moya,batter,3
238,Adalberto Mondesi,Joe Musgrove,batter,3
239,Adalberto Mondesi,Kyle Gibson,batter,12
240,Adalberto Mondesi,Louis Coleman,batter,2
241,Adalberto Mondesi,Luis Severino,batter,3
242,Adalberto Mondesi,Sal Romano,batter,9
243,Adam Cimber,Andrew Suarez,pitcher,1
244,Adam Cimber,Chris Iannetta,pitcher,6
245,Adam Cimber,Gorkys Hernandez,pitcher,1
246,Adam Cimber,Jedd Gyorko,pitcher,1
247,Adam Cimber,Marcell Ozuna,pitcher,1
248,Adam Cimber,Mike Foltynewicz,pitcher,6
249,Adam Cimber,Nick Hundley,pitcher,1
250,Adam Cimber,Noel Cuevas,pitcher,6
251,Adam Cimber,Ozzie Albies,pitcher,6
252,Adam Cimber,Pat Valaika,pitcher,1
253,Adam Cimber,Peter Bourjos,pitcher,6
254,Adam Cimber,Ryan Mcmahon,pitcher,6
255,Adam Cimber,Tony Wolters,pitcher,1
256,Adam Cimber,Trevor Story,pitcher,1
257,Adam Cimber,Yadier Molina,pitcher,1
258,Adam Cimber,Yasiel Puig,pitcher,1
259,Adam Cimber,Yasmani Grandal,pitcher,2
260,Adam Conley,Daniel Murphy,pitcher,1
261,Adam Conley,Eric Hosmer,pitcher,1
262,Adam Conley,Franmil Reyes,pitcher,1
263,Adam Conley,Jake Lamb,pitcher,2
264,Adam Conley,Jose Pirela,pitcher,1
265,Adam Conley,Matt Adams,pitcher,1
266,Adam Conley,Spencer Kieboom,pitcher,6
267,Adam Duvall,Andrew Suarez,batter,3
268,Adam Duvall,Chase Anderson,batter,2
269,Adam Duvall,Chris Stratton,batter,3
270,Adam Duvall,Jake Odorizzi,batter,2
271,Adam Duvall,Jhoulys Chacin,batter,2
272,Adam Duvall,Jon Lester,batter,12
273,Adam Duvall,Jose Quintana,batter,4
274,Adam Duvall,Lucas Giolito,batter,12
275,Adam Duvall,Matt Koch,batter,6
276,Adam Duvall,Matt Wisler,batter,2
277,Adam Duvall,Rich Hill,batter,2
278,Adam Duvall,Ross Stripling,batter,3
279,Adam Duvall,Warwick Saupold,batter,2
280,Adam Eaton,Austin Davis,batter,2
281,Adam Eaton,David Hess,batter,3
282,Adam Eaton,Freddy Peralta,batter,2
283,Adam Eaton,Hector Neris,batter,2
284,Adam Eaton,Jake Arrieta,batter,4
285,Adam Eaton,Luis Castillo,batter,6
286,Adam Eaton,Miles Mikolas,batter,6
287,Adam Eaton,Noah Syndergaard,batter,3
288,Adam Eaton,Pablo Lopez,batter,4
289,Adam Eaton,Rick Porcello,batter,2
290,Adam Eaton,Sonny Gray,batter,3
291,Adam Eaton,Tommy Hunter,batter,3
292,Adam Eaton,Trevor Williams,batter,3
293,Adam Eaton,Zack Wheeler,batter,3
294,Adam Engel,Aaron Sanchez,batter,1
295,Adam Engel,Andrew Cashner,batter,3
296,Adam Engel,Brad Keller,batter,3
297,Adam Engel,CC Sabathia,batter,3
298,Adam Engel,Chase Anderson,batter,3
299,Adam Engel,Dallas Keuchel,batter,6
300,Adam Engel,Ian Kennedy,batter,3
301,Adam Engel,Jon Lester,batter,3
302,Adam Engel,Kyle Gibson,batter,12
303,Adam Engel,Lance Lynn,batter,3
304,Adam Engel,Masahiro Tanaka,batter,3
305,Adam Engel,Mike Fiers,batter,3
306,Adam Engel,Paul Blackburn,batter,1
307,Adam Engel,Pedro Araujo,batter,12
308,Adam Engel,Ryan Borucki,batter,3
309,Adam Engel,Sal Romano,batter,3
310,Adam Engel,Tyler Chatwood,batter,2
311,Adam Engel,Tyler Skaggs,batter,6
312,Adam Engel,Wade LeBlanc,batter,3
313,Adam Frazier,Andrew Suarez,batter,3
314,Adam Frazier,Brandon Woodruff,batter,3
315,Adam Frazier,Brett Graves,batter,6
316,Adam Frazier,Corbin Burnes,batter,3
317,Adam Frazier,German Marquez,batter,6
318,Adam Frazier,Heath Fillmyer,batter,12
319,Adam Frazier,Jack Flaherty,batter,6
320,Adam Frazier,Julio Teheran,batter,2
321,Adam Frazier,Kyle Freeland,batter,3
