,winner,loser,who_won,score
0,A. j. Ellis,Barry Enright,batter,3
1,A. j. Ellis,Bronson Arroyo,batter,3
2,A. j. Ellis,Clayton Richard,batter,3
3,A. j. Ellis,Jeff Suppan,batter,3
4,A. j. Ellis,Jhoulys Chacin,batter,6
5,A. j. Ellis,Tim Lincecum,batter,2
6,A. j. Ellis,Zach Kroenke,batter,2
7,A. j. Pierzynski,Alex Burnett,batter,6
8,A. j. Pierzynski,Clay Buchholz,batter,3
9,A. j. Pierzynski,Gil Meche,batter,3
10,A. j. Pierzynski,Kevin Slowey,batter,6
11,A. j. Pierzynski,Merkin Valdez,batter,2
12,A. j. Pierzynski,Philip Humber,batter,3
13,A. j. Pierzynski,Randy Wells,batter,6
14,A. j. Pierzynski,Rich Harden,batter,9
15,A. j. Pierzynski,Rick Porcello,batter,3
16,A. j. Pierzynski,Rick Van Den Hurk,batter,6
17,A. j. Pierzynski,Ryan Rowland-Smith,batter,3
18,A. j. Pierzynski,Scott Baker,batter,6
19,A.J. Burnett,Aaron Hill,pitcher,1
20,A.J. Burnett,Adam Jones,pitcher,1
21,A.J. Burnett,Asdrubal Cabrera,pitcher,1
22,A.J. Burnett,B. j. Upton,pitcher,1
23,A.J. Burnett,Bengie Molina,pitcher,1
24,A.J. Burnett,Brayan Pena,pitcher,2
25,A.J. Burnett,Brendan Harris,pitcher,6
26,A.J. Burnett,Brian Roberts,pitcher,2
27,A.J. Burnett,Casey Kotchman,pitcher,1
28,A.J. Burnett,Cesar Izturis,pitcher,2
29,A.J. Burnett,Cliff Pennington,pitcher,7
30,A.J. Burnett,Coco Crisp,pitcher,1
31,A.J. Burnett,Corey Patterson,pitcher,2
32,A.J. Burnett,Cristian Guzman,pitcher,1
33,A.J. Burnett,David Ortiz,pitcher,7
34,A.J. Burnett,Denard Span,pitcher,6
35,A.J. Burnett,Fred Lewis,pitcher,1
36,A.J. Burnett,Hank Blalock,pitcher,1
37,A.J. Burnett,Hideki Matsui,pitcher,1
38,A.J. Burnett,J. d. Drew,pitcher,2
39,A.J. Burnett,J. j. Hardy,pitcher,1
40,A.J. Burnett,Jacoby Ellsbury,pitcher,1
41,A.J. Burnett,Jarrett Hoffpauir,pitcher,1
42,A.J. Burnett,Jason Donald,pitcher,7
43,A.J. Burnett,Josh Bell,pitcher,1
44,A.J. Burnett,Josh Hamilton,pitcher,1
45,A.J. Burnett,Josh Wilson,pitcher,1
46,A.J. Burnett,Juan Rivera,pitcher,2
47,A.J. Burnett,Julio Borbon,pitcher,1
48,A.J. Burnett,Kevin Youkilis,pitcher,6
49,A.J. Burnett,Kurt Suzuki,pitcher,1
50,A.J. Burnett,Lars Anderson,pitcher,1
51,A.J. Burnett,Lou Marson,pitcher,1
52,A.J. Burnett,Luis Valbuena,pitcher,1
53,A.J. Burnett,Lyle Overbay,pitcher,6
54,A.J. Burnett,Mark Ellis,pitcher,1
55,A.J. Burnett,Matt Tuiasosopo,pitcher,1
56,A.J. Burnett,Matt Watson,pitcher,2
57,A.J. Burnett,Michael Cuddyer,pitcher,1
58,A.J. Burnett,Michael Young,pitcher,2
59,A.J. Burnett,Mike Aviles,pitcher,6
60,A.J. Burnett,Mitch Moreland,pitcher,2
61,A.J. Burnett,Nick Markakis,pitcher,2
62,A.J. Burnett,Nolan Reimold,pitcher,1
63,A.J. Burnett,Orlando Hudson,pitcher,7
64,A.J. Burnett,Reid Brignac,pitcher,1
65,A.J. Burnett,Rhyne Hughes,pitcher,7
66,A.J. Burnett,Rick Ankiel,pitcher,6
67,A.J. Burnett,Sean Rodriguez,pitcher,1
68,A.J. Burnett,Shin-soo Choo,pitcher,6
69,A.J. Burnett,Taylor Teagarden,pitcher,6
70,A.J. Burnett,Ty Wigginton,pitcher,1
71,A.J. Burnett,Vernon Wells,pitcher,6
72,A.J. Burnett,Yunel Escobar,pitcher,1
73,A.J. Burnett,Yuniesky Betancourt,pitcher,2
74,Aaron Cook,A. j. Ellis,pitcher,1
75,Aaron Cook,Aaron Cunningham,pitcher,1
76,Aaron Cook,Aaron Rowand,pitcher,1
77,Aaron Cook,Adam Laroche,pitcher,6
78,Aaron Cook,Adrian Gonzalez,pitcher,1
79,Aaron Cook,Albert Pujols,pitcher,1
80,Aaron Cook,Alcides Escobar,pitcher,1
81,Aaron Cook,Bengie Molina,pitcher,1
82,Aaron Cook,Blake Dewitt,pitcher,1
83,Aaron Cook,Bobby Wilson,pitcher,1
84,Aaron Cook,Brett Carroll,pitcher,1
85,Aaron Cook,Bronson Arroyo,pitcher,1
86,Aaron Cook,Chris Denorfia,pitcher,1
87,Aaron Cook,Cody Ross,pitcher,1
88,Aaron Cook,Colby Rasmus,pitcher,1
89,Aaron Cook,David Eckstein,pitcher,1
90,Aaron Cook,David Wright,pitcher,6
91,Aaron Cook,Derrek Lee,pitcher,2
92,Aaron Cook,Drew Stubbs,pitcher,6
93,Aaron Cook,Edgar Renteria,pitcher,1
94,Aaron Cook,Erick Aybar,pitcher,1
95,Aaron Cook,Hiroki Kuroda,pitcher,1
96,Aaron Cook,Howie Kendrick,pitcher,1
97,Aaron Cook,Jason Bay,pitcher,6
98,Aaron Cook,Jeff Keppinger,pitcher,2
99,Aaron Cook,Joey Votto,pitcher,1
100,Aaron Cook,Jonny Gomes,pitcher,1
101,Aaron Cook,Juan Uribe,pitcher,1
102,Aaron Cook,Justin Upton,pitcher,1
103,Aaron Cook,Kosuke Fukudome,pitcher,1
104,Aaron Cook,Lance Berkman,pitcher,1
105,Aaron Cook,Luis Castillo,pitcher,1
106,Aaron Cook,Mark Derosa,pitcher,1
107,Aaron Cook,Nate Robertson,pitcher,1
