,winner,loser,score
0,Aaron Cook,Al Alburquerque,0
1,Aaron Cook,Alex Burnett,1
2,Aaron Cook,Anibal Sanchez,0
3,Aaron Cook,Arodys Vizcaino,0
4,Aaron Cook,Blake Wood,0
5,Aaron Cook,Brandon Beachy,0
6,Aaron Cook,Brett Myers,0
7,Aaron Cook,Brian Duensing,0
8,Aaron Cook,Brian Wilson,0
9,Aaron Cook,Bronson Arroyo,0
10,Aaron Cook,Bruce Chen,0
11,Aaron Cook,Bud Norris,0
12,Aaron Cook,C.J. Wilson,0
13,Aaron Cook,Carl Pavano,0
14,Aaron Cook,Carlos Carrasco,0
15,Aaron Cook,Carlos Zambrano,0
16,Aaron Cook,Chad Billingsley,0
17,Aaron Cook,Clayton Mortensen,0
18,Aaron Cook,Colby Lewis,0
19,Aaron Cook,Cristhian Martinez,0
20,Aaron Cook,D.J. Carrasco,0
21,Aaron Cook,Daniel Hudson,0
22,Aaron Cook,David Herndon,1
23,David Herndon,Aaron Cook,1
24,Aaron Cook,Derek Lowe,0
25,Aaron Cook,Dontrelle Willis,0
26,Aaron Cook,Drew Storen,0
27,Aaron Cook,Edgmer Escalona,0
28,Aaron Cook,Enerio Del Rosario,0
29,Aaron Cook,Esmil Rogers,0
30,Aaron Cook,Fautino De Los Santos,0
31,Aaron Cook,Felipe Paulino,0
32,Aaron Cook,Francisco Cordero,0
33,Aaron Cook,Francisco Liriano,0
34,Aaron Cook,Frank Herrmann,3
35,Frank Herrmann,Aaron Cook,3
36,Aaron Cook,George Sherrill,0
37,Aaron Cook,Hiroki Kuroda,0
38,Aaron Cook,Huston Street,0
39,Aaron Cook,Jaime Garcia,0
40,Aaron Cook,Jair Jurrjens,0
41,Aaron Cook,Jake Peavy,0
42,Aaron Cook,Jason Berken,0
43,Aaron Cook,Jason Hammel,0
44,Aaron Cook,Jason Marquis,0
45,Aaron Cook,Javier Vazquez,0
46,Aaron Cook,Javy Guerra,0
47,Aaron Cook,Jeanmar Gomez,0
48,Aaron Cook,Jeff Karstens,1
49,Aaron Cook,Jeff Samardzija,0
50,Aaron Cook,Jered Weaver,0
51,Aaron Cook,Jeremy Guthrie,0
52,Aaron Cook,Jhoulys Chacin,0
53,Aaron Cook,Joakim Soria,0
54,Aaron Cook,Joe Beimel,0
55,Aaron Cook,Joe Saunders,0
56,Aaron Cook,Joe Smith,0
57,Aaron Cook,Joey Devine,0
58,Aaron Cook,John Axford,0
59,Aaron Cook,John Grabow,0
60,Aaron Cook,John Lannan,0
61,Aaron Cook,Johnny Cueto,0
62,Aaron Cook,Jonathan Broxton,0
63,Aaron Cook,Jordan Lyles,1
64,Jordan Lyles,Aaron Cook,1
65,Aaron Cook,Jordan Walden,0
66,Aaron Cook,Jordan Zimmermann,0
67,Aaron Cook,Josh Kinney,0
68,Aaron Cook,Juan Nicasio,0
69,Aaron Cook,Kevin Correia,0
70,Aaron Cook,Kevin Slowey,0
71,Aaron Cook,Kyle Lohse,0
72,Aaron Cook,Lester Oliveros,1
73,Aaron Cook,Livan Hernandez,0
74,Aaron Cook,Louis Coleman,0
75,Aaron Cook,Luke Hochevar,0
76,Aaron Cook,Mat Latos,0
77,Aaron Cook,Matt Albers,0
78,Aaron Cook,Matt Belisle,0
79,Aaron Cook,Matt Cain,0
80,Aaron Cook,Matt Lindstrom,0
81,Aaron Cook,Michael Gonzalez,2
82,Aaron Cook,Michael Pineda,0
83,Aaron Cook,Michael Schwimer,0
84,Aaron Cook,Mike Adams,0
85,Aaron Cook,Nick Masset,0
86,Aaron Cook,Pedro Beato,0
87,Aaron Cook,Rafael Betancourt,0
88,Aaron Cook,Rafael Soriano,3
89,Rafael Soriano,Aaron Cook,3
90,Aaron Cook,Ramon E Ramirez,0
91,Aaron Cook,Randy Wells,0
92,Aaron Cook,Randy Wolf,2
93,Randy Wolf,Aaron Cook,2
94,Aaron Cook,Roberto Hernandez,0
95,Aaron Cook,Ryan Vogelsong,0
96,Aaron Cook,Santiago Casilla,0
97,Aaron Cook,Scott Baker,0
98,Aaron Cook,Sergio Romo,0
99,Aaron Cook,Shawn Camp,0
100,Aaron Cook,Tim Byrdak,0
101,Aaron Cook,Tim Dillard,0
102,Aaron Cook,Tim Lincecum,0
103,Aaron Cook,Todd Coffey,0
104,Aaron Cook,Tyson Ross,0
105,Aaron Cook,Ubaldo Jimenez,0
106,Aaron Cook,Wade Davis,0
107,Aaron Cook,Yovani Gallardo,0
108,Aaron Crow,Aaron Harang,6
109,Aaron Crow,Aaron Heilman,1
110,Aaron Heilman,Aaron Crow,1
111,Aaron Crow,Aaron Laffey,12
112,Aaron Crow,Adam Wilk,5
113,Aaron Crow,Al Alburquerque,0
114,Aaron Crow,Alex Burnett,26
115,Aaron Crow,Alexi Ogando,6
116,Aaron Crow,Andrew Miller,0
117,Aaron Crow,Aneury Rodriguez,0
118,Aaron Crow,Anibal Sanchez,2
119,Aaron Crow,Anthony Swarzak,20
120,Aaron Crow,Antonio Bastardo,5
121,Antonio Bastardo,Aaron Crow,5
122,Aaron Crow,Armando Galarraga,8
123,Aaron Crow,Arodys Vizcaino,1
124,Aaron Crow,Bartolo Colon,31
125,Aaron Crow,Bill Bray,10
126,Bill Bray,Aaron Crow,10
127,Aaron Crow,Blake Beavan,12
128,Aaron Crow,Blake Wood,0
129,Aaron Crow,Bobby Cassevah,5
130,Bobby Cassevah,Aaron Crow,5
131,Aaron Crow,Bobby Jenks,4
132,Aaron Crow,Boone Logan,0
133,Aaron Crow,Brad Bergesen,8
134,Aaron Crow,Brandon Beachy,0
135,Aaron Crow,Brandon Gomes,10
136,Aaron Crow,Brandon Morrow,0
137,Aaron Crow,Brayan Villarreal,11
138,Aaron Crow,Brett Anderson,37
139,Aaron Crow,Brett Cecil,0
140,Aaron Crow,Brett Myers,12
141,Aaron Crow,Brett Tomko,10
142,Aaron Crow,Brian Duensing,1
143,Aaron Crow,Brian Fuentes,5
144,Aaron Crow,Brian Matusz,6
145,Brian Matusz,Aaron Crow,6
146,Aaron Crow,Brian Wilson,16
147,Aaron Crow,Bruce Chen,23
148,Aaron Crow,Bud Norris,3
149,Aaron Crow,C.J. Wilson,0
150,Aaron Crow,CC Sabathia,0
151,Aaron Crow,Carlos Carrasco,0
152,Aaron Crow,Carlos Fisher,1
153,Aaron Crow,Carlos Marmol,4
154,Aaron Crow,Carlos Villanueva,15
155,Aaron Crow,Chad Billingsley,0
156,Aaron Crow,Chance Ruffin,6
157,Chance Ruffin,Aaron Crow,6
158,Aaron Crow,Chris Capuano,0
159,Aaron Crow,Chris Ray,7
160,Aaron Crow,Chris Sale,0
161,Aaron Crow,Chris Tillman,24
162,Aaron Crow,Clayton Kershaw,0
163,Aaron Crow,Clayton Richard,3
164,Aaron Crow,Colby Lewis,0
165,Aaron Crow,Cory Luebke,5
166,Cory Luebke,Aaron Crow,5
167,Aaron Crow,Cory Wade,9
168,Aaron Crow,Daniel Bard,0
169,Aaron Crow,Daniel Hudson,22
170,Aaron Crow,Darren Oliver,11
171,Aaron Crow,David Purcey,5
172,David Purcey,Aaron Crow,5
173,Aaron Crow,Derek Holland,26
174,Aaron Crow,Derek Lowe,0
175,Aaron Crow,Dylan Axelrod,3
176,Aaron Crow,Edwin Jackson,0
177,Aaron Crow,Ervin Santana,0
178,Aaron Crow,Esmil Rogers,0
179,Aaron Crow,Fautino De Los Santos,0
180,Aaron Crow,Felipe Paulino,4
181,Aaron Crow,Felix Hernandez,21
182,Aaron Crow,Francisco Cordero,0
183,Aaron Crow,Francisco Liriano,0
184,Aaron Crow,Freddy Garcia,22
185,Aaron Crow,Glen Perkins,12
186,Aaron Crow,Grant Balfour,26
187,Aaron Crow,Greg Holland,5
188,Aaron Crow,Guillermo Mota,9
189,Aaron Crow,Hector Noesi,1
190,Aaron Crow,Henry Rodriguez,0
191,Aaron Crow,Henry Sosa,0
192,Aaron Crow,Hiroki Kuroda,17
193,Hiroki Kuroda,Aaron Crow,17
194,Aaron Crow,Hisanori Takahashi,5
195,Hisanori Takahashi,Aaron Crow,5
196,Aaron Crow,Homer Bailey,10
197,Aaron Crow,Huston Street,3
198,Aaron Crow,Ian Kennedy,1
199,Aaron Crow,Ivan Nova,0
200,Aaron Crow,Jaime Garcia,10
201,Aaron Crow,Jair Jurrjens,21
202,Aaron Crow,Jake Arrieta,49
203,Aaron Crow,Jake Peavy,19
204,Aaron Crow,James Russell,0
205,Aaron Crow,Jason Bulger,5
206,Aaron Crow,Jason Hammel,26
207,Aaron Crow,Jason Marquis,0
208,Aaron Crow,Javier Lopez,3
209,Aaron Crow,Javier Vazquez,3
210,Aaron Crow,Jeff Karstens,16
211,Aaron Crow,Jeff Niemann,18
212,Aaron Crow,Jeff Samardzija,12
213,Aaron Crow,Jered Weaver,32
214,Aaron Crow,Jeremy Guthrie,39
215,Aaron Crow,Jesse Crain,36
216,Aaron Crow,Jesse Litsch,0
217,Aaron Crow,Jhoulys Chacin,0
218,Aaron Crow,Jo-Jo Reyes,13
219,Aaron Crow,Joakim Soria,35
220,Aaron Crow,Joaquin Benoit,5
221,Aaron Crow,Joba Chamberlain,4
222,Aaron Crow,Joe Nathan,25
223,Aaron Crow,Joe Smith,28
224,Aaron Crow,Joel Carreno,0
225,Aaron Crow,Joel Hanrahan,1
226,Aaron Crow,Joel Pineiro,49
227,Aaron Crow,John Axford,3
228,Aaron Crow,Johnny Cueto,0
229,Aaron Crow,Jon Rauch,12
230,Aaron Crow,Jonathan Sanchez,5
231,Jonathan Sanchez,Aaron Crow,5
232,Aaron Crow,Jonny Venters,0
233,Aaron Crow,Jordan Walden,12
234,Aaron Crow,Jordan Zimmermann,17
235,Aaron Crow,Jose Arredondo,1
236,Aaron Crow,Jose Mijares,9
237,Aaron Crow,Justin Masterson,35
238,Aaron Crow,Justin Verlander,0
239,Aaron Crow,Kenley Jansen,12
240,Aaron Crow,Kevin Correia,1
241,Aaron Crow,Kyle Farnsworth,0
242,Aaron Crow,Kyle Kendrick,5
243,Kyle Kendrick,Aaron Crow,5
244,Aaron Crow,Kyle Lohse,5
245,Aaron Crow,Kyle McClellan,4
246,Aaron Crow,LaTroy Hawkins,7
247,Aaron Crow,Livan Hernandez,21
248,Aaron Crow,Louis Coleman,15
249,Aaron Crow,Luis Ayala,10
250,Aaron Crow,Luis Perez,0
251,Aaron Crow,Luke Hochevar,17
252,Aaron Crow,Madison Bumgarner,0
253,Aaron Crow,Marc Rzepczynski,0
254,Aaron Crow,Mat Latos,0
255,Aaron Crow,Matt Albers,9
256,Aaron Crow,Matt Cain,0
257,Aaron Crow,Matt Capps,32
258,Aaron Crow,Matt Garza,0
259,Aaron Crow,Matt Lindstrom,10
260,Aaron Crow,Matt Thornton,2
261,Aaron Crow,Max Scherzer,2
262,Aaron Crow,Michael Gonzalez,13
263,Aaron Crow,Michael Kirkman,1
264,Aaron Crow,Michael Kohn,1
265,Aaron Crow,Michael Pineda,0
266,Aaron Crow,Michael Stutes,1
267,Aaron Crow,Michael Wuertz,3
268,Aaron Crow,Mike Dunn,0
269,Aaron Crow,Mike Leake,5
270,Aaron Crow,Mike MacDougal,10
271,Aaron Crow,Mitch Talbot,18
272,Aaron Crow,Mitchell Boggs,7
273,Aaron Crow,Nate Adcock,12
274,Aaron Crow,Nick Hagadone,0
275,Aaron Crow,Nick Masset,0
276,Aaron Crow,Octavio Dotel,0
277,Aaron Crow,Paul Maholm,8
278,Aaron Crow,Pedro Strop,4
279,Aaron Crow,Phil Coke,1
280,Aaron Crow,Phil Dumatrait,9
281,Aaron Crow,Philip Humber,4
282,Aaron Crow,Rafael Perez,31
283,Aaron Crow,Rafael Soriano,21
284,Aaron Crow,Ramon E Ramirez,10
285,Aaron Crow,Randy Wells,9
286,Aaron Crow,Randy Wolf,7
287,Aaron Crow,Rich Harden,0
288,Aaron Crow,Rick Porcello,34
289,Aaron Crow,Ricky Nolasco,1
290,Aaron Crow,Roberto Hernandez,17
291,Aaron Crow,Ryan Perry,5
292,Aaron Crow,Ryan Vogelsong,20
293,Aaron Crow,Ryan Webb,5
294,Ryan Webb,Aaron Crow,5
295,Aaron Crow,Sam LeCure,14
296,Aaron Crow,Scott Atchison,30
297,Aaron Crow,Scott Baker,0
298,Aaron Crow,Scott Elbert,0
299,Aaron Crow,Sergio Romo,15
300,Aaron Crow,Sergio Santos,0
301,Aaron Crow,Shawn Camp,0
302,Aaron Crow,Shawn Kelley,10
303,Aaron Crow,Steve Edlefsen,5
304,Steve Edlefsen,Aaron Crow,5
305,Aaron Crow,Ted Lilly,0
306,Aaron Crow,Tim Byrdak,1
307,Aaron Crow,Tim Lincecum,0
308,Aaron Crow,Tim Stauffer,4
309,Aaron Crow,Tim Wood,5
310,Tim Wood,Aaron Crow,5
311,Aaron Crow,Tom Gorzelanny,4
312,Aaron Crow,Tony Sipp,22
313,Aaron Crow,Trevor Bell,5
314,Trevor Bell,Aaron Crow,5
315,Aaron Crow,Troy Patton,13
316,Aaron Crow,Tyson Ross,1
317,Aaron Crow,Ubaldo Jimenez,4
318,Aaron Crow,Vance Worley,6
319,Aaron Crow,Vin Mazzaro,14
320,Aaron Crow,Vinnie Pestano,7
321,Vinnie Pestano,Aaron Crow,7
322,Aaron Crow,Wade Davis,11
323,Aaron Crow,Will Ohman,1
324,Aaron Crow,Willie Eyre,23
325,Aaron Crow,Yovani Gallardo,6
326,Aaron Crow,Zach Stewart,13
327,Aaron Crow,Zack Britton,0
328,Aaron Crow,Zack Greinke,0
329,Aaron Harang,Aaron Crow,0
330,Aaron Harang,Aaron Heilman,1
331,Aaron Harang,Aaron Laffey,1
332,Aaron Harang,Al Alburquerque,6
333,Aaron Harang,Alberto Castillo,24
334,Aaron Harang,Alex Burnett,12
335,Aaron Harang,Alex White,4
336,Aaron Harang,Alexi Ogando,19
337,Aaron Harang,Aneury Rodriguez,0
338,Aaron Harang,Anibal Sanchez,0
339,Aaron Harang,Anthony Bass,30
340,Aaron Harang,Antonio Bastardo,23
341,Aaron Harang,Armando Galarraga,0
342,Aaron Harang,Arodys Vizcaino,0
343,Aaron Harang,Aroldis Chapman,23
344,Aroldis Chapman,Aaron Harang,23
345,Aaron Harang,Arthur Rhodes,19
346,Aaron Harang,Barry Enright,12
347,Aaron Harang,Bill Bray,9
348,Aaron Harang,Bobby Cassevah,5
349,Aaron Harang,Bobby Parnell,26
350,Aaron Harang,Boone Logan,5
351,Aaron Harang,Brad Bergesen,17
352,Aaron Harang,Brad Lidge,10
353,Aaron Harang,Brandon Beachy,0
354,Aaron Harang,Brett Anderson,0
355,Aaron Harang,Brett Myers,51
356,Aaron Harang,Brian Duensing,20
357,Aaron Harang,Brian Sanches,0
358,Aaron Harang,Brian Wilson,37
359,Aaron Harang,Bronson Arroyo,29
360,Aaron Harang,Bud Norris,0
361,Aaron Harang,Burke Badenhop,12
362,Aaron Harang,C.J. Wilson,5
363,Aaron Harang,CC Sabathia,8
364,Aaron Harang,Carl Pavano,0
365,Aaron Harang,Carlos Carrasco,8
366,Aaron Harang,Carlos Fisher,6
367,Aaron Harang,Carlos Marmol,0
368,Aaron Harang,Carlos Zambrano,21
369,Aaron Harang,Casey Coleman,0
370,Aaron Harang,Chad Billingsley,0
371,Aaron Harang,Chad Qualls,35
372,Aaron Harang,Chien-Ming Wang,3
373,Aaron Harang,Chris Capuano,20
374,Aaron Harang,Chris Leroux,5
375,Aaron Harang,Chris Sale,12
376,Aaron Harang,Chris Tillman,22
377,Aaron Harang,Chris Volstad,0
378,Aaron Harang,Chris Young,0
379,Aaron Harang,Clay Hensley,34
380,Aaron Harang,Clayton Kershaw,0
381,Aaron Harang,Clayton Mortensen,22
382,Aaron Harang,Clayton Richard,22
383,Aaron Harang,Colby Lewis,13
384,Aaron Harang,Cory Gearrin,0
385,Aaron Harang,Cory Luebke,0
386,Aaron Harang,Cristhian Martinez,19
387,Aaron Harang,D.J. Carrasco,22
388,Aaron Harang,Dale Thayer,5
389,Dale Thayer,Aaron Harang,5
390,Aaron Harang,Dan Wheeler,28
391,Aaron Harang,Dana Eveland,14
392,Aaron Harang,Daniel Bard,7
393,Aaron Harang,Daniel Hudson,15
394,Aaron Harang,Daniel McCutchen,21
395,Aaron Harang,Daniel Moskos,16
396,Aaron Harang,David Herndon,28
397,Aaron Harang,Derek Holland,8
398,Derek Holland,Aaron Harang,8
399,Aaron Harang,Derek Lowe,0
400,Aaron Harang,Dontrelle Willis,0
401,Aaron Harang,Doug Slaten,0
402,Aaron Harang,Drew Storen,30
403,Aaron Harang,Eduardo Sanchez,11
404,Eduardo Sanchez,Aaron Harang,11
405,Aaron Harang,Edward Mujica,1
406,Aaron Harang,Edwin Jackson,0
407,Aaron Harang,Eric O'Flaherty,5
408,Aaron Harang,Ernesto Frieri,11
409,Aaron Harang,Ervin Santana,0
410,Aaron Harang,Esmil Rogers,1
411,Aaron Harang,Fautino De Los Santos,9
412,Aaron Harang,Felipe Paulino,12
413,Aaron Harang,Francisco Cordero,9
414,Aaron Harang,Francisco Liriano,5
415,Aaron Harang,Freddy Garcia,11
416,Aaron Harang,Garrett Olson,0
417,Aaron Harang,George Sherrill,23
418,Aaron Harang,Glen Perkins,0
419,Aaron Harang,Greg Holland,3
420,Aaron Harang,Greg Reynolds,4
421,Aaron Harang,Guillermo Mota,12
422,Aaron Harang,Henry Rodriguez,0
423,Aaron Harang,Henry Sosa,0
424,Aaron Harang,Hiroki Kuroda,0
425,Aaron Harang,Homer Bailey,17
426,Aaron Harang,Hung-Chih Kuo,0
427,Aaron Harang,Huston Street,24
428,Aaron Harang,Ian Kennedy,72
429,Aaron Harang,J.A. Happ,5
430,Aaron Harang,Jaime Garcia,0
431,Aaron Harang,Jair Jurrjens,57
432,Aaron Harang,Jake Peavy,3
433,Aaron Harang,Jake Westbrook,15
434,Aaron Harang,James McDonald,0
435,Aaron Harang,James Russell,6
436,Aaron Harang,Jared Hughes,4
437,Aaron Harang,Jason Berken,0
438,Aaron Harang,Jason Grilli,0
439,Aaron Harang,Jason Hammel,53
440,Aaron Harang,Jason Marquis,57
441,Aaron Harang,Javier Lopez,32
442,Aaron Harang,Javier Vazquez,50
443,Aaron Harang,Javy Guerra,22
444,Aaron Harang,Jeff Fulchino,0
445,Aaron Harang,Jeff Karstens,38
446,Aaron Harang,Jeff Samardzija,55
447,Aaron Harang,Jered Weaver,37
448,Aaron Harang,Jeremy Guthrie,0
449,Aaron Harang,Jesse Crain,35
450,Aaron Harang,Jhoulys Chacin,0
