,winner,loser,who_won,score
0,A. j. Ellis,Aaron Thompson,batter,2
1,A. j. Ellis,Anthony Bass,batter,2
2,A. j. Ellis,Brandon Beachy,batter,2
3,A. j. Ellis,Chris Capuano,batter,3
4,A. j. Ellis,Max Scherzer,batter,3
5,A. j. Ellis,Mike Minor,batter,12
6,A. j. Ellis,Ryan Vogelsong,batter,3
7,A. j. Pierzynski,Alfredo Aceves,batter,3
8,A. j. Pierzynski,Anthony Swarzak,batter,6
9,A. j. Pierzynski,Bartolo Colon,batter,3
10,A. j. Pierzynski,Brandon McCarthy,batter,2
11,A. j. Pierzynski,Bruce Chen,batter,3
12,A. j. Pierzynski,Carlos Carrasco,batter,6
13,A. j. Pierzynski,Carlos Zambrano,batter,3
14,A. j. Pierzynski,Dan Haren,batter,3
15,A. j. Pierzynski,Ervin Santana,batter,3
16,A. j. Pierzynski,Everett Teaford,batter,3
17,A. j. Pierzynski,Felipe Paulino,batter,3
18,A. j. Pierzynski,Guillermo Moscoso,batter,3
19,A. j. Pierzynski,Jake Arrieta,batter,12
20,A. j. Pierzynski,Jeff Francis,batter,3
21,A. j. Pierzynski,Jeremy Guthrie,batter,12
22,A. j. Pierzynski,Jon Lester,batter,6
23,A. j. Pierzynski,Jordan Zimmermann,batter,3
24,A. j. Pierzynski,Justin Masterson,batter,3
25,A. j. Pierzynski,Justin Verlander,batter,3
26,A. j. Pierzynski,Kyle Davies,batter,3
27,A. j. Pierzynski,Livan Hernandez,batter,3
28,A. j. Pierzynski,Matt Harrison,batter,2
29,A. j. Pierzynski,Nick Blackburn,batter,3
30,A. j. Pierzynski,Roberto Hernandez,batter,3
31,A. j. Pierzynski,Tommy Hunter,batter,3
32,A. j. Pierzynski,Trevor Cahill,batter,5
33,A. j. Pierzynski,Tyler Chatwood,batter,3
34,A.J. Burnett,A. j. Pierzynski,pitcher,12
35,A.J. Burnett,Adam Jones,pitcher,6
36,A.J. Burnett,Adam Kennedy,pitcher,7
37,A.J. Burnett,Adrian Gonzalez,pitcher,2
38,A.J. Burnett,Alex Avila,pitcher,1
39,A.J. Burnett,Alex Rios,pitcher,1
40,A.J. Burnett,Alfonso Soriano,pitcher,6
41,A.J. Burnett,Asdrubal Cabrera,pitcher,1
42,A.J. Burnett,B. j. Upton,pitcher,9
43,A.J. Burnett,Brayan Pena,pitcher,6
44,A.J. Burnett,Brennan Boesch,pitcher,6
45,A.J. Burnett,Brent Morel,pitcher,2
46,A.J. Burnett,Brian Dinkelman,pitcher,6
47,A.J. Burnett,Carl Crawford,pitcher,1
48,A.J. Burnett,Carlos Peguero,pitcher,6
49,A.J. Burnett,Carlos Pena,pitcher,6
50,A.J. Burnett,Casey Kotchman,pitcher,3
