,winner,loser,who_won,score
0,A. j. Pierzynski,A.J. Burnett,batter,3
1,A. j. Pierzynski,Brandon McCarthy,batter,3
2,A. j. Pierzynski,Brett Anderson,batter,3
3,A. j. Pierzynski,Brian Bannister,batter,9
4,A. j. Pierzynski,Brian Tallet,batter,2
5,A. j. Pierzynski,Carl Pavano,batter,3
6,A. j. Pierzynski,Clay Buchholz,batter,3
7,A. j. Pierzynski,David Hernandez,batter,2
8,A. j. Pierzynski,David Huff,batter,12
9,A. j. Pierzynski,Edwin Jackson,batter,12
10,A. j. Pierzynski,Erik Bedard,batter,12
11,A. j. Pierzynski,Felix Hernandez,batter,3
12,A. j. Pierzynski,Gil Meche,batter,2
13,A. j. Pierzynski,Jeff Niemann,batter,6
14,A. j. Pierzynski,Jered Weaver,batter,3
15,A. j. Pierzynski,Jeremy Guthrie,batter,6
16,A. j. Pierzynski,Jeremy Sowers,batter,3
17,A. j. Pierzynski,Justin Verlander,batter,3
18,A. j. Pierzynski,Kevin Millwood,batter,2
19,A. j. Pierzynski,Kyle Davies,batter,3
20,A. j. Pierzynski,Matt Garza,batter,12
21,A. j. Pierzynski,Nick Blackburn,batter,3
22,A. j. Pierzynski,Scott Baker,batter,6
23,A. j. Pierzynski,Zach Miner,batter,3
24,A. j. Pierzynski,Zack Greinke,batter,15
25,A.J. Burnett,Aaron Hill,pitcher,6
26,A.J. Burnett,Adam Everett,pitcher,1
27,A.J. Burnett,Akinori Iwamura,pitcher,1
28,A.J. Burnett,Alex Rios,pitcher,1
29,A.J. Burnett,Asdrubal Cabrera,pitcher,2
30,A.J. Burnett,Aubrey Huff,pitcher,1
31,A.J. Burnett,Ben Zobrist,pitcher,6
32,A.J. Burnett,Bill Hall,pitcher,6
33,A.J. Burnett,Brian Buscher,pitcher,1
34,A.J. Burnett,Brian Roberts,pitcher,1
35,A.J. Burnett,Brian Schneider,pitcher,1
36,A.J. Burnett,Carlos Gomez,pitcher,2
37,A.J. Burnett,Carlos Pena,pitcher,7
38,A.J. Burnett,Carlos Ruiz,pitcher,6
39,A.J. Burnett,Chase Utley,pitcher,6
40,A.J. Burnett,Chone Figgins,pitcher,7
41,A.J. Burnett,Chris Davis,pitcher,12
42,A.J. Burnett,Cliff Lee,pitcher,1
43,A.J. Burnett,Daniel Murphy,pitcher,1
44,A.J. Burnett,David Murphy,pitcher,3
45,A.J. Burnett,David Ortiz,pitcher,1
46,A.J. Burnett,David Wright,pitcher,6
47,A.J. Burnett,Delmon Young,pitcher,6
48,A.J. Burnett,Dioner Navarro,pitcher,7
49,A.J. Burnett,Dustin Pedroia,pitcher,1
50,A.J. Burnett,Edwin Encarnacion,pitcher,1
51,A.J. Burnett,Erick Aybar,pitcher,2
52,A.J. Burnett,Felix Pie,pitcher,3
53,A.J. Burnett,Fernando Perez,pitcher,1
54,A.J. Burnett,Gabe Gross,pitcher,13
55,A.J. Burnett,Gary Sheffield,pitcher,6
56,A.J. Burnett,Gerald Laird,pitcher,1
57,A.J. Burnett,Gregg Zaun,pitcher,1
58,A.J. Burnett,Howie Kendrick,pitcher,6
59,A.J. Burnett,Ian Kinsler,pitcher,1
60,A.J. Burnett,J. d. Drew,pitcher,1
61,A.J. Burnett,Jack Hannahan,pitcher,6
62,A.J. Burnett,Jacoby Ellsbury,pitcher,1
63,A.J. Burnett,Jarrod Saltalamacchia,pitcher,12
64,A.J. Burnett,Jason Bartlett,pitcher,6
65,A.J. Burnett,Jason Bay,pitcher,2
66,A.J. Burnett,Jason Varitek,pitcher,18
67,A.J. Burnett,Jayson Werth,pitcher,1
68,A.J. Burnett,Jeff Fiorentino,pitcher,1
69,A.J. Burnett,Jeremy Hermida,pitcher,6
70,A.J. Burnett,Jim Thome,pitcher,1
71,A.J. Burnett,Joe Crede,pitcher,1
72,A.J. Burnett,John Baker,pitcher,2
73,A.J. Burnett,John Buck,pitcher,1
74,A.J. Burnett,Jorge Cantu,pitcher,1
75,A.J. Burnett,Josh Reddick,pitcher,1
76,A.J. Burnett,Josh Wilson,pitcher,2
77,A.J. Burnett,Juan Rivera,pitcher,8
78,A.J. Burnett,Justin Morneau,pitcher,1
79,A.J. Burnett,Kendrys Morales,pitcher,6
80,A.J. Burnett,Kevin Youkilis,pitcher,1
81,A.J. Burnett,Luke Scott,pitcher,7
82,A.J. Burnett,Lyle Overbay,pitcher,7
83,A.J. Burnett,Maicer Izturis,pitcher,1
84,A.J. Burnett,Mark Teahen,pitcher,6
85,A.J. Burnett,Marlon Byrd,pitcher,1
86,A.J. Burnett,Matt Tolbert,pitcher,1
87,A.J. Burnett,Matt Wieters,pitcher,2
88,A.J. Burnett,Michael Cuddyer,pitcher,7
89,A.J. Burnett,Michel Hernandez,pitcher,1
90,A.J. Burnett,Miguel Cabrera,pitcher,1
91,A.J. Burnett,Mike Jacobs,pitcher,6
92,A.J. Burnett,Mike Lowell,pitcher,6
93,A.J. Burnett,Mike Napoli,pitcher,6
94,A.J. Burnett,Nelson Cruz,pitcher,6
95,A.J. Burnett,Nick Markakis,pitcher,1
96,A.J. Burnett,Pat Burrell,pitcher,1
97,A.J. Burnett,Paul Konerko,pitcher,2
98,A.J. Burnett,Pedro Feliz,pitcher,7
99,A.J. Burnett,Raul Chavez,pitcher,2
100,A.J. Burnett,Raul Ibanez,pitcher,1
101,A.J. Burnett,Reid Brignac,pitcher,6
102,A.J. Burnett,Robert Andino,pitcher,2
103,A.J. Burnett,Rod Barajas,pitcher,2
104,A.J. Burnett,Ryan Church,pitcher,7
105,A.J. Burnett,Ryan Garko,pitcher,1
106,A.J. Burnett,Ryan Howard,pitcher,6
107,A.J. Burnett,Shane Victorino,pitcher,1
108,A.J. Burnett,Ty Wigginton,pitcher,12
109,A.J. Burnett,Vernon Wells,pitcher,1
110,Aaron Bates,Bruce Chen,batter,6
111,Aaron Cook,Adam Kennedy,pitcher,1
112,Aaron Cook,Augie Ojeda,pitcher,2
113,Aaron Cook,Ben Zobrist,pitcher,1
114,Aaron Cook,Brad Ausmus,pitcher,3
115,Aaron Cook,Brandon Webb,pitcher,1
116,Aaron Cook,Brooks Conrad,pitcher,1
117,Aaron Cook,Carlos Ruiz,pitcher,6
118,Aaron Cook,Casey Mcgehee,pitcher,2
119,Aaron Cook,Chad Billingsley,pitcher,6
120,Aaron Cook,Chad Gaudin,batter,2
121,Aaron Cook,Chad Gaudin,pitcher,6
122,Aaron Cook,Chad Tracy,pitcher,2
123,Aaron Cook,Chase Headley,pitcher,2
124,Aaron Cook,Chris Coste,pitcher,1
125,Aaron Cook,Chris Duncan,pitcher,1
126,Aaron Cook,Cody Ross,pitcher,6
127,Aaron Cook,Colby Rasmus,pitcher,1
128,Aaron Cook,Dan Uggla,pitcher,1
129,Aaron Cook,David Eckstein,pitcher,2
130,Aaron Cook,Edwin Maysonet,pitcher,1
131,Aaron Cook,Eli Whiteside,pitcher,6
132,Aaron Cook,Eugenio Velez,pitcher,1
133,Aaron Cook,Everth Cabrera,pitcher,1
134,Aaron Cook,Felipe Lopez,pitcher,1
135,Aaron Cook,Garret Anderson,pitcher,1
136,Aaron Cook,Hanley Ramirez,pitcher,6
137,Aaron Cook,Ian Snell,pitcher,1
138,Aaron Cook,Ivan Rodriguez,pitcher,1
139,Aaron Cook,Jack Wilson,pitcher,1
140,Aaron Cook,Jason Bartlett,pitcher,1
141,Aaron Cook,Jayson Werth,pitcher,3
142,Aaron Cook,Jeff Francoeur,pitcher,2
143,Aaron Cook,Jeff Keppinger,pitcher,1
