,winner,loser,who_won,score
0,A. j. Reed,Glenn Sparkman,batter,3
1,A. j. Reed,Jose Berrios,batter,2
2,A.J. Cole,Gleyber Torres,pitcher,1
3,Aaron Brooks,Albert Pujols,pitcher,1
4,Aaron Brooks,Alex Gordon,pitcher,1
5,Aaron Brooks,Andrew Benintendi,pitcher,1
6,Aaron Brooks,Asdrubal Cabrera,pitcher,6
7,Aaron Brooks,Bo Bichette,pitcher,1
8,Aaron Brooks,Brandon Drury,pitcher,1
9,Aaron Brooks,Carlos Correa,pitcher,1
10,Aaron Brooks,Carlos Santana,pitcher,1
11,Aaron Brooks,Cheslor Cuthbert,pitcher,1
12,Aaron Brooks,Chris Davis,pitcher,1
13,Aaron Brooks,Christian Vazquez,pitcher,1
14,Aaron Brooks,Christian Walker,pitcher,1
15,Aaron Brooks,Danny Jansen,pitcher,1
16,Aaron Brooks,Derek Fisher,pitcher,1
17,Aaron Brooks,Eduardo Escobar,pitcher,1
18,Aaron Brooks,Eduardo Nunez,pitcher,2
19,Aaron Brooks,Elvis Andrus,pitcher,2
20,Aaron Brooks,Freddy Galvis,pitcher,1
21,Aaron Brooks,George Springer,pitcher,1
22,Aaron Brooks,Grayson Greiner,pitcher,2
23,Aaron Brooks,Howie Kendrick,pitcher,2
24,Aaron Brooks,J. d. Martinez,pitcher,1
25,Aaron Brooks,Jackie Bradley,pitcher,2
26,Aaron Brooks,Jake Marisnick,pitcher,6
27,Aaron Brooks,Jarrod Dyson,pitcher,1
28,Aaron Brooks,Jeff Mathis,pitcher,1
29,Aaron Brooks,Jorge Soler,pitcher,6
30,Aaron Brooks,Marco Hernandez,pitcher,1
31,Aaron Brooks,Martin Maldonado,pitcher,1
32,Aaron Brooks,Matt Adams,pitcher,2
33,Aaron Brooks,Matt Thaiss,pitcher,6
34,Aaron Brooks,Mike Brosseau,pitcher,1
35,Aaron Brooks,Mike Freeman,pitcher,2
36,Aaron Brooks,Mike Trout,pitcher,1
37,Aaron Brooks,Mitch Moreland,pitcher,1
38,Aaron Brooks,Nate Lowe,pitcher,1
39,Aaron Brooks,Nicky Lopez,pitcher,1
40,Aaron Brooks,Patrick Wisdom,pitcher,1
41,Aaron Brooks,Rafael Devers,pitcher,1
42,Aaron Brooks,Randal Grichuk,pitcher,1
43,Aaron Brooks,Renato Nunez,pitcher,1
44,Aaron Brooks,Rio Ruiz,pitcher,1
45,Aaron Brooks,Roberto Perez,pitcher,1
46,Aaron Brooks,Robinson Chirinos,pitcher,1
47,Aaron Brooks,Ryan O'hearn,pitcher,1
48,Aaron Brooks,Shin-soo Choo,pitcher,1
49,Aaron Brooks,Travis Demeritte,pitcher,1
50,Aaron Brooks,Whit Merrifield,pitcher,1
51,Aaron Brooks,Willie Calhoun,pitcher,1
52,Aaron Brooks,Yan Gomes,pitcher,1
53,Aaron Brooks,Yandy Díaz,pitcher,6
54,Aaron Brooks,Yordan Álvarez,pitcher,1
55,Aaron Civale,Adam Engel,pitcher,1
56,Aaron Civale,Brandon Dixon,pitcher,12
57,Aaron Civale,C. j. Cron,pitcher,7
58,Aaron Civale,Daniel Palka,pitcher,6
59,Aaron Civale,Dawel Lugo,pitcher,2
60,Aaron Civale,Isiah Kiner-falefa,pitcher,2
61,Aaron Civale,J. d. Davis,pitcher,1
62,Aaron Civale,Logan Forsythe,pitcher,6
63,Aaron Civale,Luis Arraez,pitcher,1
64,Aaron Civale,Matt Skole,pitcher,6
65,Aaron Civale,Miguel Cabrera,pitcher,1
66,Aaron Civale,Miguel Sano,pitcher,6
67,Aaron Civale,Mike Ford,pitcher,1
68,Aaron Civale,Mitch Garver,pitcher,1
69,Aaron Civale,Niko Goodrum,pitcher,1
70,Aaron Civale,Ronny Rodriguez,pitcher,1
71,Aaron Civale,Todd Frazier,pitcher,1
72,Aaron Civale,Travis Demeritte,pitcher,2
73,Aaron Civale,Welington Castillo,pitcher,6
74,Aaron Civale,Wilson Ramos,pitcher,1
75,Aaron Civale,Yoan Moncada,pitcher,6
76,Aaron Civale,Zack Collins,pitcher,1
77,Aaron Hicks,Antonio Senzatela,batter,3
78,Aaron Hicks,Blake Snell,batter,3
79,Aaron Hicks,Charlie Morton,batter,2
80,Aaron Hicks,Edwin Jackson,batter,12
81,Aaron Hicks,Gerrit Cole,batter,2
82,Aaron Hicks,Shane Bieber,batter,2
83,Aaron Hicks,Trent Thornton,batter,2
84,Aaron Judge,Antonio Senzatela,batter,2
85,Aaron Judge,Eduardo Rodriguez,batter,2
86,Aaron Judge,Steven Wright,batter,3
87,Aaron Judge,Tommy Milone,batter,3
88,Aaron Judge,Trent Thornton,batter,3
89,Aaron Judge,Ty Blach,batter,2
90,Aaron Nola,Adam Duvall,pitcher,6
91,Aaron Nola,Albert Almora,pitcher,6
92,Aaron Nola,Alex Blandino,pitcher,6
93,Aaron Nola,Amed Rosario,pitcher,2
94,Aaron Nola,Andrew Benintendi,pitcher,1
95,Aaron Nola,Anibal Sanchez,pitcher,6
96,Aaron Nola,Antonio Senzatela,pitcher,6
97,Aaron Nola,Asdrubal Cabrera,pitcher,6
98,Aaron Nola,Austin Barnes,pitcher,1
99,Aaron Nola,Austin Dean,pitcher,2
100,Aaron Nola,Austin Hedges,pitcher,6
101,Aaron Nola,Austin Riley,pitcher,8
102,Aaron Nola,Ben Gamel,pitcher,6
103,Aaron Nola,Brian Dozier,pitcher,1
104,Aaron Nola,Brian Mccann,pitcher,12
105,Aaron Nola,Cesar Puello,pitcher,1
106,Aaron Nola,Christian Vazquez,pitcher,3
107,Aaron Nola,Christian Yelich,pitcher,1
108,Aaron Nola,Cody Bellinger,pitcher,1
109,Aaron Nola,Cole Hamels,batter,3
110,Aaron Nola,Daniel Murphy,pitcher,6
111,Aaron Nola,Dominic Smith,pitcher,7
112,Aaron Nola,Drew Butera,pitcher,1
113,Aaron Nola,Eloy Jimenez,pitcher,6
