,winner,loser,who_won,score
0,A. j. Ellis,Drew Pomeranz,batter,2
1,A. j. Ellis,Eduardo Rodriguez,batter,3
2,A. j. Ellis,Gio Gonzalez,batter,3
3,A. j. Ellis,Joel De La Cruz,batter,12
4,A. j. Ellis,Kevin Gausman,batter,3
5,A. j. Ellis,Matt Moore,batter,3
6,A. j. Ellis,Robbie Ray,batter,2
7,A. j. Ellis,Tyler Anderson,batter,3
8,A. j. Ellis,Tyler Chatwood,batter,12
9,A. j. Pierzynski,Anthony DeSclafani,batter,3
10,A. j. Pierzynski,Bartolo Colon,batter,7
11,A. j. Pierzynski,Chad Bettis,batter,12
12,A. j. Pierzynski,Dillon Gee,batter,3
13,A. j. Pierzynski,Jorge De La Rosa,batter,3
14,A. j. Pierzynski,Matt Harvey,batter,6
15,A. j. Pierzynski,Steven Wright,batter,3
16,A. j. Pierzynski,Tom Koehler,batter,3
17,A. j. Reed,Aaron Sanchez,batter,6
18,A. j. Reed,Chris Young,batter,2
19,A. j. Reed,John Lackey,batter,2
20,A. j. Reed,Jose Berrios,batter,3
21,A. j. Reed,Kevin Gausman,batter,3
22,A. j. Reed,Trevor Bauer,batter,3
23,A. j. Reed,Yovani Gallardo,batter,3
24,A.J. Cole,Aaron Altherr,pitcher,6
25,A.J. Cole,Adeiny Hechavarria,pitcher,2
26,A.J. Cole,Andrew Cashner,pitcher,6
27,A.J. Cole,Cameron Rupp,pitcher,6
28,A.J. Cole,Chris Davis,pitcher,6
29,A.J. Cole,Christian Yelich,pitcher,6
30,A.J. Cole,Curtis Granderson,pitcher,1
31,A.J. Cole,Daniel Descalso,pitcher,1
32,A.J. Cole,Dee Strange-gordon,pitcher,1
33,A.J. Cole,Eric Fryer,pitcher,1
34,A.J. Cole,Freddy Galvis,pitcher,6
35,A.J. Cole,Gerardo Parra,pitcher,6
36,A.J. Cole,J. t. Realmuto,pitcher,2
37,A.J. Cole,James Loney,pitcher,1
38,A.J. Cole,John Jaso,pitcher,6
39,A.J. Cole,Jose Reyes,pitcher,6
40,A.J. Cole,Kelly Johnson,pitcher,1
41,A.J. Cole,Matt Wieters,pitcher,1
42,A.J. Cole,Nick Hundley,pitcher,1
43,A.J. Cole,Pedro Alvarez,pitcher,6
44,A.J. Cole,T. j. Rivera,pitcher,1
45,A.J. Cole,Tyler Glasnow,pitcher,6
46,A.J. Cole,Wilmer Flores,pitcher,1
47,A.J. Griffin,A. j. Reed,pitcher,1
48,A.J. Griffin,Aaron Hicks,pitcher,6
49,A.J. Griffin,Abraham Almonte,pitcher,1
50,A.J. Griffin,Adam Lind,pitcher,6
51,A.J. Griffin,Albert Pujols,pitcher,1
52,A.J. Griffin,Alex Gordon,pitcher,1
53,A.J. Griffin,Ben Gamel,pitcher,6
54,A.J. Griffin,Brian Mccann,pitcher,6
55,A.J. Griffin,Brock Holt,pitcher,1
56,A.J. Griffin,Carlos Gomez,pitcher,6
57,A.J. Griffin,Carlos Perez,pitcher,1
58,A.J. Griffin,Casey Mcgehee,pitcher,6
59,A.J. Griffin,Chase Headley,pitcher,6
60,A.J. Griffin,Chris Iannetta,pitcher,1
61,A.J. Griffin,Cliff Pennington,pitcher,1
62,A.J. Griffin,Colby Rasmus,pitcher,6
63,A.J. Griffin,Cristhian Adames,pitcher,1
64,A.J. Griffin,Daniel Descalso,pitcher,1
65,A.J. Griffin,Daniel Nava,pitcher,6
66,A.J. Griffin,David Ortiz,pitcher,1
67,A.J. Griffin,Didi Gregorius,pitcher,6
68,A.J. Griffin,Drew Butera,pitcher,1
69,A.J. Griffin,Dustin Pedroia,pitcher,2
70,A.J. Griffin,Edwin Encarnacion,pitcher,1
