,winner,loser,score
0,A. j. Pierzynski,Angel Pagan,2
1,A. j. Pierzynski,Dj Lemahieu,2
2,A. j. Pierzynski,Freddie Freeman,0
3,A. j. Pierzynski,Jace Peterson,4
4,Jace Peterson,A. j. Pierzynski,4
5,A. j. Pierzynski,Maikel Franco,0
6,A. j. Pierzynski,Matt Kemp,3
7,A. j. Pierzynski,Nolan Arenado,4
8,Nolan Arenado,A. j. Pierzynski,4
9,A. j. Pierzynski,Odubel Herrera,0
10,Aaron Altherr,Adrian Gonzalez,6
11,Aaron Altherr,Anthony Rizzo,0
12,Aaron Altherr,Billy Hamilton,0
13,Aaron Altherr,Cesar Hernandez,11
14,Aaron Altherr,Charlie Blackmon,2
15,Aaron Altherr,Chase D'arnaud,6
16,Aaron Altherr,Danny Valencia,6
17,Danny Valencia,Aaron Altherr,6
18,Aaron Altherr,Dexter Fowler,0
19,Aaron Altherr,Domingo Santana,6
20,Aaron Altherr,Enrique Hernandez,0
21,Aaron Altherr,Francisco Lindor,3
22,Francisco Lindor,Aaron Altherr,3
23,Aaron Altherr,Jean Segura,0
24,Aaron Altherr,Joey Votto,0
25,Aaron Altherr,Jonathan Lucroy,4
26,Aaron Altherr,Jonathan Villar,7
27,Aaron Altherr,Kris Bryant,0
28,Aaron Altherr,Maikel Franco,0
29,Aaron Altherr,Miguel Cabrera,0
30,Aaron Altherr,Tommy Joseph,0
31,Aaron Altherr,Yasiel Puig,0
32,Aaron Hicks,Adam Jones,0
33,Aaron Hicks,Alexei Ramírez,0
34,Aaron Hicks,Brett Gardner,1
35,Aaron Hicks,Chris Davis,0
36,Aaron Hicks,Danny Valencia,0
37,Aaron Hicks,David Ortiz,0
38,Aaron Hicks,Dustin Pedroia,0
39,Aaron Hicks,Edwin Encarnacion,0
40,Aaron Hicks,Francisco Lindor,0
41,Aaron Hicks,George Springer,0
42,Aaron Hicks,Ian Desmond,0
43,Aaron Hicks,Joey Rickard,0
44,Aaron Hicks,Jose Bautista,0
45,Aaron Hicks,Josh Donaldson,0
46,Aaron Hicks,Miguel Cabrera,0
47,Aaron Hicks,Miguel Sano,0
48,Aaron Hicks,Mike Trout,0
49,Aaron Hicks,Robbie Grossman,0
50,Aaron Hicks,Tommy Joseph,0
51,Aaron Hicks,Whit Merrifield,0
52,Aaron Hicks,Xander Bogaerts,0
53,Aaron Hill,Adonis Garcia,2
54,Adonis Garcia,Aaron Hill,2
55,Aaron Hill,Andres Blanco,0
56,Aaron Hill,Andrew Mccutchen,6
57,Aaron Hill,Anthony Rizzo,0
58,Aaron Hill,Cesar Hernandez,3
59,Aaron Hill,Chris Carter,0
60,Aaron Hill,Christian Yelich,0
